title,price,rating,reviews,ASIN,Manufacturer,URL,description
Gear Classic 20L Faux Leather Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women-Brown,"₹1,049.00",,"5,328 ratings",B07G4F6XFH,Gear Merchandise PVT LTD,https://amazon.in/Gear-Classic-Leather-Backpack-LBPCLSLTH0201/dp/B07G4F6XFH/ref=sr_1_40?crid=2M096C61O4MLT&keywords=bags&qid=1675416808&sprefix=ba%2Caps%2C283&sr=8-40,"Outer material: synthetic, color: brown    Waterproof    Capacity: 20 liters; Weight: 560 grams; Dimensions: 48 cms x 32 cms x 14 cms (LxWxH)    Number of compartments: 2    Laptop compatibility: yes, laptop size: 16strap type: adjustable    Anti theft waterproof bag with anti sweat fabric on back and shoulder straps    USB and headphone cable slot"
"ZANIC'S Large Capacity Cosmetic Travel Bag, Women's Makeup Travel Bag Portable Leather Cosmetics Bag, Makeup Storage Bags with Handle and Divider, Wide Opening Cosmetic/Makeup Organizer Bags (Pink)",₹787.00,,26 ratings,B0BR123Z9J,ZANIC,https://amazon.in/Capacity-Cosmetic-Portable-Cosmetics-Organizer/dp/B0BR123Z9J/ref=sr_1_41?crid=2M096C61O4MLT&keywords=bags&qid=1675416808&sprefix=ba%2Caps%2C283&sr=8-41,"♥ Makeup bag Open flat for easy access: The flat makeup bag has a large opening design for quick access to items, making it a must-have bag for travel, not only it is durable but also exquisite workmanship;    ♥ Large capacity and Clear compartments: The cosmetic bag can hold many small items, such as various makeup brushes, lipsticks, small eye shadow trays, cosmetics, etc. There are 3 pockets and 2 compartments inside the cosmetic bag, which can be sorted and stored so that your Life is more orderly;    ♥ Waterproof and wipeable: The make up bag is not only waterproof on the outside, can be wiped quickly, and stain-resistant, but also the inside of the make up bag is waterproof, can be wiped quickly, and stain-resistant. If lotion is poured on it, just wipe it off with a paper towel. Keep your makeup bag clean and flawless forever;    ♥ Multifunctional storage bag: Our makeup organizer bag can be used as a cosmetic bag, a toiletry bag, a pencil bag, and a daily storage bag; it can be used by any people and can store various small items in all aspects;    ♥ Perfect gift :Show your appreciation to your friend, wife, girlfriend, mother. This fashion portable bag is a thoughtful gift to women who are driven to looking good.It would be a great gift for women and girls,Mother's day /woman day/Birthday/Christmas Gift."
Red Lemon Swiss Cut Design Medium 26 L Laptop Backpack Outdoor Backpack fits 15.6 inch Multifunctional Laptop Bag Backpack for Men and Women with USB port Anti Theft Travel Backpack,"₹1,899",,426 ratings,,B0BGSV19KZ,https://amazon.in/Red-Lemon-Backpack-Multifunctional-Charcoal/dp/B0BGSV19KZ/ref=sr_1_42?crid=2M096C61O4MLT&keywords=bags&qid=1675416808&sprefix=ba%2Caps%2C283&sr=8-42,"PREMIUM MATERIAL: This multifunctional bag is made of quality Water Repellent polyester material in black color to protect your goods from water. For the inner lining, soft feel premium polyester is used. The hardware such as strengthened hooks, zippers and buckles used are wear resistant, smooth, and durable.     LARGE CAPACITY : Comes with 2 compartments with one separate cushioned laptop sleeve to hold 15. 6 inch Laptop. Additional front zipper pockets with an organiser to store magazine, pens, key,music, cosmetic, pen, charger, powerbank, cable etc. Side pockets for water bottles,umbrella. Back hidden anti theft pocket can hold your wallet,phone,etc     TROLLEY STRAP & CONVENIENCE : The insertible pull rod box design allows the bag to slide over the luggage handle for easy mobility during traveling. Comfortable airflow back ergonomics design with soft padding, gives you maximum back support. Breathable and adjustable shoulder straps relieve the stress of shoulder. Foam padded top handle for a long time carry on.     ONE YEAR WARRANTY: 1-year warranty on this bag against any manufacturing defects. Just keep your documents safe. Contact Red Lemon for any issues regarding the product and a resolution will be provided.; Lining texture: polyester     Pattern Name: Solid; Special Features: Laptop Compartment; Age Range Description: Adult"
"VOKAN Laptop Backpack bag men With USB Charging Port, Water Resistant 30L (Black)",₹699,,,,B0BQ3ND145,https://amazon.in/sspa/click?ie=UTF8&spc=MTo0MDAyMzYwNzQ3MDAyMTc4OjE2NzU0MTY4MDg6c3BfbXRmOjIwMTE0NjA4MDA4Mzk4OjowOjo&url=%2FVOKAN-Laptop-Backpack-Charging-Resistant%2Fdp%2FB0BQ3ND145%2Fref%3Dsr_1_43_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675416808%26sprefix%3Dba%252Caps%252C283%26sr%3D8-43-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"Multi-Organized Compartments and Pockets: One separate padded laptop compartment holds more then 15.6 Inchs Laptop. One spacious storage compartment for Daily necessities, electronics accessories, like pen, keys, Head phones, Books, Small daily items, etc.. Front compartment with many pockets which is perfect for some quick-access objects making your essentials organized and easy to find.    Laptop Backapck bag for men casual"
"VOKAN Laptop Backpack bag men With USB Charging Port, Water Resistant 30L (Red)",₹699.00,,1 rating,B0BQJLHLXZ,B0BQJLHLXZ,https://amazon.in/sspa/click?ie=UTF8&spc=MTo0MDAyMzYwNzQ3MDAyMTc4OjE2NzU0MTY4MDg6c3BfbXRmOjIwMTE0NjA4MDA3NDk4OjowOjo&url=%2FVOKAN-Laptop-Backpack-Charging-Resistant%2Fdp%2FB0BQJLHLXZ%2Fref%3Dsr_1_44_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675416808%26sprefix%3Dba%252Caps%252C283%26sr%3D8-44-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"Multi-Organized Compartments and Pockets: One separate padded laptop compartment holds more then 15.6 Inchs Laptop. One spacious storage compartment for Daily necessities, electronics accessories, like pen, keys, Head phones, Books, Small daily items, etc.. Front compartment with many pockets which is perfect for some quick-access objects making your essentials organized and easy to find.    Laptop Backapck bag for men casual    backapck for men    men backpack    men bag"
Gear Polyester 74 Cms Duffle Bag(Dufcrstng0406_Grey),₹539,4.1 out of 5 stars,"15,917 ratings",,Gear,https://amazon.in/Gear-Polyester-Travel-Duffle-DUFCRSTNG0406/dp/B075MMWRW6/ref=sr_1_45?crid=2M096C61O4MLT&keywords=bags&qid=1675416808&sprefix=ba%2Caps%2C283&sr=8-45,"WR PU Coated Dobby Polyester. WR PU Coated 900D Oxford Polyester. Color: Grey    Water Resistance: Water resistant, Wheels included: No    Capacity: 22 liters; Dimensions: 38 cms x 24 cms x 24 cms (LxWxH)    Number of compartments: 1    Laptop Compatibility: No, Strap Type: Adjustable.    Warranty type: Manufacturer; 1 year manufacturer warranty is non-transferable. Valid for 1 year from the original date of purchase."
F Gear String 11 Ltrs Nylon Black Gym Bag,₹189.00,4.0 out of 5 stars,415 ratings,B07PC28YQ9,Uber Fashion Merchandise Pvt. Ltd.,https://amazon.in/F-Gear-String-Polyester-33-cms-Black-Drawstring-Gym-Bag/dp/B07PC28YQ9/ref=sr_1_46?crid=2M096C61O4MLT&keywords=bags&qid=1675416808&sprefix=ba%2Caps%2C283&sr=8-46,Lightweight gym bags    Ergonomic Design    Durable    Size-(Hxlxw) Cm-(43x32x2) Cm::Gym Bags    Drawstring closure
Boldfit Waist Bag for Men Travel Bag for Men Chest Bag for Men Travel Fanny Pack for Men Waist Bag for Women Side Bag for Men Travel Accessories / Pouch / Hand Purse. Mobile Bag / Money Bag - Black,₹399.00,,275 ratings,B0BJZQ3ZR9,Boldfit,https://amazon.in/Boldfit-Travel-Accessories-Purse-Mobile/dp/B0BJZQ3ZR9/ref=sr_1_47?crid=2M096C61O4MLT&keywords=bags&qid=1675416808&sprefix=ba%2Caps%2C283&sr=8-47,"CHEST BAG FOR MEN: Best Gifts for Women Men, Enjoy Various Activities and Festival Hands-Free. The Fanny Pack for women is perfect for most people carry the most needed items, include phone, passport, keys, ID and other small items.    LARGE CAPACITY & CONVENIENT: Our travel fanny packs is well constructed with 3 separate pockets, ideal to organize your essentials separately.    MUTI-FUNCTIONAL: Our waist pouch for men is lightweight comfortable waist bag perfect for shopping, travelling, festivals, at theme parks, Great for jogging, dog walking, cycling, hiking and other outdoor activities.    DURABLE MATERIAL: Waist bag for men made of best fabric, the fanny pack for men is sturdy and long-lasting usage. Our chest bag for women have smooth zippers ensure users to have quick access to the items.    ADJUSTABLE STRAP: Adjustable nylon strap fits for all waist size, making the bum bag ideal for men, women and teenagers. can be carried like a pouch bag for men, crossbody bag, shoulder bag or a small sling chest bag."
NIVIA Basic Duffle Polyester Bag/ Gym Bags/ Adjustable Shoulder Bag for Men/ Duffle Gym Bags for Men/ Fitness Bag/ Carry Bags/ Sports & Travel Bag/ Sports Kit/ Duffle Bags Travel (Black/Grey),₹245.00,3.9 out of 5 stars,329 ratings,B07NLB6FRS,,https://amazon.in/Nivia-6853BKGR-Polyester-Black-Grey/dp/B07NLB6FRS/ref=sr_1_48?crid=2M096C61O4MLT&keywords=bags&qid=1675416808&sprefix=ba%2Caps%2C283&sr=8-48,"Strong stitching at major stress points provide long-lasting durability against daily activities    Mesh side water bottle pocket. Adjustable shoulder strap.    This bag is made out of high tensile Main large compartment with double zip closure. Tough high durability fabricpolyester fabric which is known for being strong and water-repellent    High quality double zippers, easy to access. Highly water-resistant finish to save inner items from water splashes    Comes in attractive color combinations."
Lino Perros leatherette Tote Bag,"₹1,089",,"2,533 ratings",,SUMITSU APPAREL PVT. LTD.,https://amazon.in/Lino-Perros-Womens-Tote-Pink/dp/B07JN9G66H/ref=sr_1_49?crid=2M096C61O4MLT&keywords=bags&qid=1675416808&sprefix=ba%2Caps%2C283&sr=8-49,Pink leatherette Tote Bag    Material Type : leatherette    28 Centimeters Height X 38 Centimeters Length X 8 Centimeters Width    Closure Type : Zip    Do not expose to extreme heat
Bagneeds Men's Black Synthetic Leather Briefcase Best Laptop Messenger Bag Satchel for Men,₹664,4.1 out of 5 stars,"3,613 ratings",,Bagneeds,https://amazon.in/Bagneeds-Synthetic-Leather-Briefcase-Messenger/dp/B0855F8174/ref=sr_1_50?crid=2M096C61O4MLT&keywords=bags&qid=1675416808&sprefix=ba%2Caps%2C283&sr=8-50,"Suitable for a short business trip or a quick weekend getaway. Size In inches?17""L*4.5""W*12.4""H. weight: 800grm    Laptop padding? The laptop padding fits 15.6 inch laptop for business travel. Other compartment fits 17inch Laptop. Large capacity and front and interior pockets organization for all your business needs.    Removable, adjustable padded shoulder strap    HIGH QUALITY MATERIAL: Made from Premium and Rich quality PU Leather Fabric with Durable Polyester lining.    PERFECT GIFT :With a mutlipurpose use and a classy distressed Vintage inspired look which never goes out of style , This bag is a great gift idea for Fathers Day , Birthdays , Valentines Day , Christmas, Graduation, Back To College Or Any Occasion Which Calls For A Gift . Makes a great gift for professionals, artists , students and all sorts of officials. The bag can be used as a Leather messenger bag for men and women ,laptop bags briefcase , college bag, meeting bag, gift idea"
NIVIA Deflate Round 01 Polyester Gym Bag/Unisex Gym Bags/Adjustable Shoulder Bag for Men/Duffle Gym Bags for Men/Carry Gym Accessories/Fitness Bag/Sports &Travel Bag/Gym kit Bag,₹422.00,4.2 out of 5 stars,"7,166 ratings",B07222KX3S,,https://amazon.in/Nivia-Deflate-5180BK-Polyester-Round/dp/B07222KX3S/ref=sr_1_51?crid=2M096C61O4MLT&keywords=bags&qid=1675416808&sprefix=ba%2Caps%2C283&sr=8-51,"Strong stitching at major stress points provide long-lasting durability against daily activities. Main compartment with zip closure    Durable zippers and enhanced by strong stitching at major stress points    Lightweight and fold-able, It's easy to fold up into small compact space.    Water-resistant finish to save inner items from water splashes .    Optimum quality of accessories and zipper for smoother functioning and high durability"
SAFARI 15 Ltrs Sea Blue Casual/School/College Backpack (DAYPACKNEO15CBSEB),₹299.00,4.0 out of 5 stars,"17,773 ratings",B07Q7CNPMV,Safari Industries (India) Ltd,https://amazon.in/SAFARI-Ltrs-Casual-Backpack-DAYPACKNEO15CBSEB/dp/B07Q7CNPMV/ref=sr_1_52?crid=2M096C61O4MLT&keywords=bags&qid=1675416808&sprefix=ba%2Caps%2C283&sr=8-52,"Outer Material: Polyester, Color: Sea Blue    Not water resistant. With Rain Cover:No    Capacity: 15 liters; Weight: 200 grams; Dimensions: 12 cms x 27 cms x 41 cms (LxWxH)    Number of compartments: 2; Laptop Compatibility: No    Age Range Description: Kid; Closure Type: Drawstring; Pocket Description: Utility Pocket    Drawstring, 2 Compartments, Compact Size"
EUME Virgo Polyester 29Ltr Laptop Backpack for Men & Women - Yellow Series,"₹1,448.00",4.2 out of 5 stars,495 ratings,B08R563J3T,Avon Lifestyle Pvt Ltd,https://amazon.in/sspa/click?ie=UTF8&spc=MTo0MDAyMzYwNzQ3MDAyMTc4OjE2NzU0MTY4MDg6c3BfYnRmOjIwMDk3Nzk2NjI5NDk4OjowOjo&url=%2FEUME-Virgo-29Ltr-Laptop-Backpack%2Fdp%2FB08R563J3T%2Fref%3Dsr_1_53_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675416808%26sprefix%3Dba%252Caps%252C283%26sr%3D8-53-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Colour: Black : For men and women    Pattern Name: Checkered; Pocket Description: Utility Pocket; Lining Description: Polyester; Style Name: Daypack Backpacks; Age Range Description: Adult; Closure Type: Zipper    Age Range Description: Adult; Style Name: Daypack Backpacks; Outer Material Type: Polyester; Lining Description: Polyester; Pocket Description: Utility Pocket; Closure Type: Zipper    Water Resistance Level: Water Resistant; Warranty Description: 1; Special Features: Laptop Compartment; Compartment Description: Up To 14 Inches
URBAN TRIBE Move Travel/Office/Casual/Laptop Backpack,₹798,,10 ratings,,Backpack International Pvt Ltd,https://amazon.in/sspa/click?ie=UTF8&spc=MTo0MDAyMzYwNzQ3MDAyMTc4OjE2NzU0MTY4MDg6c3BfYnRmOjIwMTA0MTQwMjY0Mjk4OjowOjo&url=%2FURBAN-TRIBE-Move-Backpack-Repellent%2Fdp%2FB0BP1QM6W5%2Fref%3Dsr_1_54_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675416808%26sprefix%3Dba%252Caps%252C283%26sr%3D8-54-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1%26smid%3DA385M0TPSNV7VS,"Made with strong and premium 450D Polyester    Max padded 15.4"" Laptop compartment    Cool and stylish looks    Unique front quick access mesh pockets    Large front pocket for extra convenience"
"URBAN TRIBE Havana 15.6"" inch Laptop Backpack for Men and Women | 27L Office/Work/Casual Bag | Water Repellent | Black",₹998.00,3.9 out of 5 stars,684 ratings,B01LXNNFDF,Backpack International Pvt Ltd,https://amazon.in/sspa/click?ie=UTF8&spc=MTo3MzQ1NzIwMDY2NzM5NjI5OjE2NzU0MTY5MTI6c3BfYXRmX25leHQ6MjAxMDQxNDAyNjM2OTg6OjA6Og&url=%2FUrban-Tribe-Laptop-Backpack-Havana%2Fdp%2FB01LXNNFDF%2Fref%3Dsr_1_49_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675416912%26sprefix%3Dba%252Caps%252C283%26sr%3D8-49-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"Laptop Compatibility: Yes, Laptop size: 15.6 inches    Outer Material: Polyester, Color: Black    Water Resistance: Water resistant    Dimensions: 33 cms x 17.5 cms x 47 cms (LxWxH)    Warranty type: Manufacturer; 12 months warranty against manufacturing defects"
NORTH ZONE 30 ltrs ( Cms) backpack(INVALID DATA_grey),₹599.00,,33 ratings,B0BH8S9QGH,B0BH8S9QGH,https://amazon.in/sspa/click?ie=UTF8&spc=MTo3MzQ1NzIwMDY2NzM5NjI5OjE2NzU0MTY5MTI6c3BfYXRmX25leHQ6MjAwODIzOTcyMTM4OTg6OjA6Og&url=%2FNORTH-ZONE-backpack-INVALID-DATA_grey%2Fdp%2FB0BH8S9QGH%2Fref%3Dsr_1_50_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675416912%26sprefix%3Dba%252Caps%252C283%26sr%3D8-50-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"KEY FEATURES - Black Colour Laptop Backpack for Men and Women for Stylish Office use as well as for Trendy College students. Huge compartment size that can fit upto a 15.6 inch Laptop with ease. Multiple pockets for other accessories.     Charging On the Go - Now charge your phone on the go while travelling without the hassle of holding the bulky power bank in your pocket or in your hand. Simple Connect your Powerbank to the wire inside the Bag and leave it in the bag. When you want to charge your phone, just connect your phone charger to the bag and your phone will start charging. IMPORTANT NOTE: We do NOT provide Free Portable Charger with the Bag     Anti Theft Design - This backpack by Fur Jaden has anti theft design where zipper of the main pocket is hidden at the back. No thief, intruder or robber can find a way to open the backpack, making this totally theft proof. There are secret pockets on the shoulder strap and on the sides of the bag allowing us to keep travel documents, boarding pass, credit cards, mobile phone, earphones etc.     Essence of Fur Jaden - We craft signature Laptop Backpacks and Casual Backpacks that are young, vibrant and fashionable, and yet a celebration of timeless style, luxe and sophistication. We strive to make thoughtful designs that are high on aesthetics as well as on utility and functionality.; 100% Genuine NORTHZONE Men products, 10 days No Question asked replacement guarantee from the date of delivery     Age Range Description: Adult; Color Name: Grey; Lining Description: Polyester; Pattern Name: Solid; Material Type: Polyester"
